ROLL_DMP,ROLL_ACC,ROLL_RATE_DMP,ROLL_RATE_GYRO
-6.6434,-7.6896,-9.7561,-15.1220
-6.8088,-7.3472,-2.9268,-8.3537
-6.8258,-5.5349,12.0122,6.7073
-6.6677,-4.6937,24.9390,19.6341
-6.5701,-5.8927,11.3415,6.0366
-6.6730,-7.4155,-1.3415,-6.7073
-6.9210,-7.7871,-9.8171,-15.1829
-7.3328,-7.3243,-28.2927,-33.6585
-7.8081,-7.2819,-28.7195,-34.0854
-8.2141,-8.6553,-18.8415,-24.2073
-8.5606,-9.2212,-13.4756,-18.8415
-8.9164,-7.9605,-14.1463,-19.5122
-9.2446,-8.5225,-11.1585,-16.5244
-9.4784,-7.5750,-2.2561,-7.6220
-9.5804,-8.0070,12.0122,6.7073
-9.5894,-10.2142,17.5610,12.2561
-9.6099,-9.8795,12.9878,7.6220
-9.6922,-10.5466,4.1463,-1.2195
-9.7965,-9.7673,6.0976,0.7927
-9.8701,-8.6700,12.7439,7.4390
-9.7270,-7.2649,39.2073,33.9024
-9.4531,-6.5856,48.0488,42.7439
-9.3127,-6.5266,36.0366,30.7317
-9.1701,-5.6437,43.1098,37.8049
-8.9965,-8.1370,45.5488,40.2439
-8.8561,-8.9631,42.4390,37.1341
-8.7892,-8.4757,37.8049,32.5000
-8.7442,-10.1947,40.1220,34.8171
-8.6120,-11.3614,46.5854,41.2195
-8.4978,-8.1661,40.1829,34.8171
-8.4430,-7.5457,24.5122,19.1463
-8.4943,-6.6310,16.1585,10.8537
-8.4919,-5.9611,23.4146,18.1098
-8.4260,-6.4767,32.9268,27.6220
-8.2642,-7.3875,47.9878,42.6829
-8.0545,-10.3269,58.5976,53.2317
-7.8286,-9.7177,60.7317,55.4268
-7.6078,-8.2807,53.2317,47.8659
-7.3858,-7.0046,47.2561,41.8902
-7.0661,-6.7617,53.2927,47.9268
-6.6515,-6.5437,60.6707,55.3049
-6.1079,-5.0977,74.2683,68.9024
-5.3306,-6.3965,93.5976,88.2317
-4.4337,-4.0606,104.0854,98.7195
-3.6257,-2.9970,101.3415,95.9756
-2.9965,-1.4336,82.0122,76.6463
-2.5880,-1.4111,61.6463,56.2805
-2.1732,-0.7780,63.4756,58.1098
-1.6575,-0.4442,70.1829,64.8171
-1.1719,-0.2172,61.5854,56.2195
-0.7173,-0.4825,59.8780,54.5122
-0.1988,1.7208,65.9756,60.6098
0.3139,0.7491,59.2683,53.9024
0.7868,-1.4448,60.9146,55.5488
1.3079,1.2701,67.3171,61.9512
1.8604,2.8247,64.2683,58.9024
2.3498,5.2975,48.9634,43.5976
2.5955,4.2211,18.9024,13.5366
2.7850,2.3633,20.3659,15.0000
3.0441,1.7644,23.0488,17.6829
3.1469,1.0306,6.1585,0.7927
3.1981,1.5341,6.3415,0.9756
3.3137,2.6979,8.1707,2.8049
3.5158,3.9954,16.4024,11.0366
3.7279,3.7402,7.5000,2.1341
3.8924,1.8562,2.5000,-2.8659
4.0940,3.6279,8.1098,2.7439
4.3307,7.3093,6.2195,0.8537
4.2623,6.0401,-28.1098,-33.5366
3.9481,4.0464,-43.7805,-49.2073
3.6919,3.5439,-37.5000,-42.9268
3.5509,3.3769,-26.1585,-31.5854
3.7381,0.3008,7.3171,1.9512
4.3649,7.1841,46.1585,40.7927
4.6697,2.4922,-20.6098,-26.0366
4.1871,0.4647,-73.0488,-78.4756
3.6577,1.4934,-61.4024,-66.8293
3.3220,2.7182,-39.9390,-45.3659
3.0318,2.7987,-38.6585,-44.0854
2.6990,1.8796,-43.5976,-49.0244
2.3878,2.1878,-40.6707,-46.0976
2.1928,1.6968,-29.7561,-35.1829
2.0568,1.5461,-25.7317,-31.1585
1.9451,2.9362,-26.4024,-31.8293
1.6723,1.6260,-44.0854,-49.5122
1.2692,0.1699,-50.0000,-55.4268
0.7850,-0.3087,-56.0366,-61.4634
0.2908,-0.3897,-54.6951,-60.1220
-0.1359,-0.5926,-48.1707,-53.5976
-0.4777,-2.5172,-37.1951,-42.6220
-0.6579,-3.5907,-20.1829,-25.6098
-0.6293,-2.2621,0.7927,-4.5732
-0.6001,0.9443,-13.4146,-18.8415
-1.0011,-0.6329,-57.4390,-62.8659
-1.6654,-3.1254,-74.7561,-80.1829
-2.4083,-3.6842,-76.4634,-81.8902
-3.0872,-2.6339,-67.6220,-73.0488
-3.7147,-3.1757,-66.0366,-71.4634
-4.3806,-4.2679,-67.9878,-73.4146
-5.0347,-6.6909,-66.3415,-71.7683
-5.6907,-6.6605,-64.8171,-70.2439
-6.3278,-5.9158,-63.5366,-68.9634
-6.9090,-7.6773,-55.8537,-61.2805
-7.4513,-9.8169,-51.4024,-56.8293
-7.9760,-7.9203,-52.1341,-57.5610
-8.5698,-8.7840,-61.5244,-66.9512
-9.1958,-8.1165,-62.1341,-67.5610
-9.8393,-7.0661,-67.1341,-72.5610
-10.6903,-10.0714,-93.2317,-98.5976
-11.7379,-8.1282,-108.8415,-114.2073
-13.0562,-12.5970,-142.9878,-148.3537
-14.6354,-16.1089,-163.4756,-168.8415
-16.3170,-19.4565,-167.0732,-172.4390
-18.0478,-20.4377,-173.2927,-178.6585
-19.9552,-23.0792,-192.1341,-197.5000
-21.8805,-25.2784,-186.0976,-191.5244
-23.6760,-22.4363,-176.7073,-182.1341
-25.5173,-24.2248,-188.4756,-193.9024
-27.4692,-24.9391,-195.8537,-201.2805
-29.2484,-24.5201,-172.8049,-178.2317
-30.5622,-28.8643,-119.2683,-124.6951
-31.2187,-31.4381,-50.9756,-56.4024
-31.3570,-32.4299,-6.0976,-11.5244
-31.2770,-32.5671,10.3659,5.0000
-31.1586,-30.4436,11.5244,6.1585
-30.9075,-28.8179,27.0732,21.7073
-30.4453,-29.4073,43.1707,37.8049
-30.0287,-30.5446,35.8537,30.5488
-29.6026,-29.3801,41.7073,36.4024
-28.9683,-26.5768,64.3902,59.0854
-28.0508,-26.6634,92.0122,86.7073
-26.7310,-25.0497,134.7561,129.4512
-24.9416,-22.1420,180.2439,174.9390
-22.8085,-22.9380,209.4512,204.1463
-20.5160,-21.1838,225.7927,220.4878
-18.0695,-17.6151,238.0488,232.7439
-15.6553,-16.2446,228.7805,223.4756
-13.4471,-14.9582,207.2561,201.9512
-11.4772,-12.8900,185.6707,180.3659
-9.5959,-11.7134,183.2927,177.9878
-7.5971,-9.7630,197.9878,192.6829
-5.7054,-5.5468,177.7439,172.4390
-3.9852,-2.2716,163.1098,157.8049
-2.3049,1.0350,162.9268,157.6220
-0.5735,1.8974,167.5610,162.2561
1.2040,2.7778,175.9146,170.6098
3.0341,3.5421,180.4878,175.1829
4.7676,3.3104,173.0488,167.7439
6.3936,4.3997,165.8537,160.5488
8.0066,6.5442,165.4268,160.1220
9.5812,9.1338,160.2439,154.9390
11.0416,11.6564,144.4512,139.1463
12.2886,11.5739,127.1341,121.8293
13.5616,13.2999,138.6585,133.3537
14.8945,16.5943,138.5366,133.2317
16.1354,16.3785,125.8537,120.5488
17.3104,16.3200,119.2683,113.9634
18.3952,18.1391,109.1463,103.8415
19.3524,16.9622,94.8780,89.5732
20.2494,19.5350,93.7195,88.4146
21.0794,21.3113,83.1707,77.8659
21.8871,21.1807,82.6829,77.3780
22.7262,23.6484,86.9512,81.6463
23.6585,20.2636,97.8659,92.5610
24.6507,24.8292,92.6829,87.3780
25.5932,25.0084,86.6463,81.3415
26.4846,28.8992,78.5366,73.2317
27.2563,24.6724,69.2683,63.9634
27.9656,29.6779,59.3293,54.0244
28.4411,24.7901,37.9878,32.6829
28.9996,24.4593,54.3902,49.0854
29.7222,30.7066,56.4024,51.0976
30.3358,30.7001,40.6707,35.3659
31.0147,31.9472,44.0854,38.7805
31.6147,29.1179,26.3415,21.0366
32.1455,33.2607,11.2195,5.9146
32.4492,31.5080,-7.9268,-13.2927
32.6624,30.9823,-13.4146,-18.7805
32.7597,32.8719,-22.0732,-27.4390
32.8322,31.3235,-22.8659,-28.2317
33.0126,33.0529,-21.5244,-26.8902
33.1286,33.6901,-36.0976,-41.4634
33.1670,32.4860,-51.7683,-57.1341
33.1326,32.3207,-69.3293,-74.6951
32.9409,29.1647,-85.9146,-91.2805
32.6309,29.6830,-89.6951,-95.0610
32.2137,27.9575,-93.5366,-98.9024
31.7915,29.3797,-77.0732,-82.4390
31.4717,31.9608,-74.3293,-79.6951
31.0686,27.8597,-79.2073,-84.5732
30.7634,27.9932,-62.3171,-67.6829
30.5723,28.2161,-53.8415,-59.2073
30.3166,28.3259,-60.0000,-65.3659
29.9266,27.4957,-75.8537,-81.2195
29.4691,28.5281,-80.6707,-86.0366
29.0963,28.9421,-66.5854,-71.9512
28.7747,28.9087,-68.2317,-73.5976
28.2870,27.4204,-87.4390,-92.8049
27.7610,26.2089,-89.6951,-95.0610
27.3365,27.9429,-77.2561,-82.6220
26.9325,24.9190,-70.1220,-75.4878
26.5842,23.6617,-57.8049,-63.1707
26.3256,23.1083,-45.7927,-51.2195
26.1253,23.2415,-40.5488,-45.9756
25.8692,23.8979,-50.7317,-56.1585
25.4857,23.7430,-68.9024,-74.2683
24.9226,24.2101,-91.2805,-96.6463
24.1184,23.7771,-111.6463,-117.0122
23.0697,22.6645,-135.3049,-140.7317
21.8304,19.3393,-143.9634,-149.3902
20.7348,18.0951,-117.4390,-122.8659
19.9156,17.7768,-90.1220,-95.5488
19.1431,18.3729,-87.6220,-93.0488
18.3320,17.6887,-86.4634,-91.8902
17.5560,17.7767,-81.6463,-87.0732
16.7520,17.6855,-88.5976,-94.0244
15.8251,17.3732,-100.2439,-105.6707
14.6576,14.5078,-118.5976,-124.0244
13.4195,11.2977,-115.4268,-120.8537
12.3307,10.1670,-91.7073,-97.1341
11.4987,9.0944,-64.9390,-70.3659
10.7864,7.7346,-55.8537,-61.2805
10.0325,8.1023,-57.8049,-63.2317
9.2608,7.1070,-54.9390,-60.3659
8.5706,7.5590,-42.1951,-47.6220
8.0015,7.1396,-30.0610,-35.4878
7.6811,7.1242,0.1220,-5.2439
7.6642,7.8801,22.4390,17.0732
7.8250,7.1853,38.8415,33.4756
8.1029,8.3932,45.6098,40.2439
8.3903,9.5897,42.6220,37.2561
8.7243,10.0267,55.3659,50.0000
9.3099,10.2249,82.5610,77.1951
10.0070,9.6013,84.7561,79.3902
10.4504,7.1692,47.1341,41.7683
10.7212,8.5988,36.3415,30.9756
11.0053,9.3540,36.7073,31.3415
11.3372,10.1332,38.7195,33.3537
11.6992,12.5310,39.0244,33.6585
12.0560,13.8735,35.3049,30.0000
12.3385,13.0657,27.3780,22.0732
12.5546,12.4649,21.0976,15.7927
12.7222,11.0893,18.8415,13.5366
12.9220,11.3682,24.0244,18.7195
13.1282,10.4824,21.1585,15.8537
13.2512,13.0959,6.3415,1.0366
13.2593,14.7974,-10.6098,-15.9756
13.0487,12.8771,-35.3659,-40.7317
12.6814,12.4529,-45.7317,-51.0976
12.3235,12.7585,-43.8415,-49.2073
11.9329,11.3951,-45.7317,-51.1585
11.6377,10.6020,-27.9268,-33.3537
11.5685,11.6044,-5.0000,-10.4268
11.5559,10.0387,-4.3902,-9.8171
11.5359,9.1291,-3.9024,-9.3293
11.4730,10.7449,-9.0854,-14.5122
11.3245,11.4465,-22.2561,-36.8902
10.9933,9.8563,-39.3293,-45.2439
10.6415,10.9749,-32.0122,-25.9756
10.4982,12.2276,-9.9390,-15.3659
10.4441,13.2916,-7.3171,-12.7439
10.4129,11.6358,-3.3537,-8.7195
10.4687,8.6728,9.3902,4.0854
10.7049,8.8104,30.1220,24.8171
11.1020,10.0132,44.4512,39.1463
11.5511,9.0114,48.7195,43.4146
11.9948,9.5102,49.6951,44.3902
12.3867,11.6805,39.3293,34.0244
12.6114,12.9162,23.0488,17.7439
12.8399,14.6482,22.9268,17.6220
13.0088,15.6971,12.4390,7.1341
13.0426,15.4331,-3.5366,-8.9024
12.9286,14.1670,-16.4634,-21.8293
12.6905,12.0270,-29.5122,-34.8780
12.2608,8.1711,-46.5244,-51.9512
11.7295,7.6008,-51.6463,-57.0732
11.2165,8.3837,-49.5732,-55.0000
10.7837,9.2927,-40.4268,-45.8537
10.4642,12.5303,-30.3659,-35.7927
10.2283,12.0251,-23.5976,-29.0244
10.0548,10.4448,-18.7195,-24.0854
9.8818,8.0242,-14.9390,-20.3049
9.7922,7.5548,-4.8171,-10.1829
9.7014,6.6788,-9.1463,-14.5732
9.5051,7.1547,-19.8171,-25.2439
9.2897,9.7771,-18.7805,-24.2073
9.2193,15.2034,-5.9146,-11.3415
9.3087,18.1818,5.6098,0.2439
9.5027,16.7711,16.0976,10.7927
9.8078,11.1318,30.7317,25.4268
10.2409,6.0926,49.2683,43.9634
10.7851,1.8942,61.3415,56.0366
11.3321,2.3911,63.0488,57.6829
11.6899,5.1381,36.5854,31.2195
11.7886,13.5216,6.1585,0.7927
11.7008,20.6194,-17.8049,-23.2317
11.5142,24.2077,-32.1341,-37.5610
11.3107,26.4830,-24.6951,-30.0610
11.4352,20.2759,13.3537,8.0488
11.8894,-0.2686,54.4512,49.1463
12.3730,-2.9200,57.9268,52.6220
12.5336,-0.4220,23.9024,18.5976
12.4379,4.0127,1.0366,-4.3293
12.2618,8.3733,-7.7439,-13.1707
12.0859,12.6549,-15.7927,-21.2195
11.8071,18.5810,-35.9146,-41.3415
11.3480,21.3060,-60.6098,-66.0366
10.6841,20.5275,-80.9756,-86.4024
9.9668,18.1701,-74.3902,-79.8171
9.4679,14.1620,-48.9024,-54.2683
9.2359,63.7999,-17.0732,-22.4390
9.0914,12.8028,-15.0610,-20.4268
8.9569,0.9741,3.2927,-2.0732
8.7890,1.6979,-13.8415,-19.2683
8.4289,3.1101,-30.4268,-35.8537
7.9843,4.3394,-39.9390,-45.3659
7.4963,4.7142,-45.7927,-51.2195
6.8810,8.4365,-63.9024,-69.3293
6.1435,10.5153,-74.8780,-80.3049
5.5435,0.5668,-49.8171,-55.2439
5.3009,-3.9719,-6.2805,-11.7073
5.3876,-1.0332,21.9512,16.6463
5.3503,-2.4572,-3.1098,-8.4756
5.2891,0.6048,2.0732,-3.2317
5.1437,5.2310,-21.8293,-27.1951
5.0205,14.7263,-10.1829,-15.5488
4.8849,36.6473,-37.8049,-43.1707
4.8422,34.6150,-7.9268,-13.2927
5.2799,22.2813,45.0610,39.6951
5.9295,-2.1989,67.2561,61.8902
6.6286,-13.7581,89.1463,83.7805
7.0339,-6.8101,40.9146,35.5488
6.7723,-6.5968,-23.7805,-29.1463
6.5406,3.8599,-10.8537,-16.2195
6.1851,32.1585,-57.3780,-62.7439
5.7946,57.0194,-56.4634,-61.8293
6.1814,58.2174,37.3171,31.9512
7.1845,49.6248,91.0366,85.6707
8.4866,-20.0791,141.5244,136.1585
10.0057,-35.4335,181.2805,175.9146
10.7454,-25.3375,82.5000,77.1341
10.4763,-12.1065,-14.7561,-20.1829
9.8669,1.2425,-45.5488,-50.9756
9.3472,16.2041,-52.1341,-57.5000
8.9461,29.8957,-55.1220,-60.4878
8.7121,48.5492,-53.4146,-58.7805
8.9984,53.1998,19.5122,14.2073
9.7834,45.2612,58.0488,52.6829
10.4568,19.6922,55.5488,50.1829
11.2755,-15.2109,98.4146,93.0488
11.9088,-12.8744,75.3659,70.0000
11.7407,-3.1265,-17.8049,-23.2317
10.8524,-3.7439,-82.8049,-88.1707
9.8918,3.0733,-81.8902,-87.2561
8.9039,13.5065,-101.0366,-106.4024
8.0069,26.1070,-94.2683,-99.6341
7.4072,37.4886,-68.9024,-74.2683
7.4319,34.5285,3.9634,-1.3415
8.2460,21.3819,82.8049,77.4390
9.0499,-23.1332,73.2317,67.8659
9.5808,-36.5071,71.5244,66.1585
9.8770,-16.3277,38.8415,33.4756
9.3014,-0.0873,-63.1098,-68.5366
8.4842,0.8879,-69.6341,-75.0000
7.8705,10.0864,-52.6829,-58.0488
7.4676,25.7058,-50.3659,-55.7317
7.0820,48.7290,-65.8537,-71.2195
7.1803,57.4167,6.8293,1.5244
8.0698,43.6267,87.5000,82.1341
8.9728,0.2861,82.8659,77.5000
9.5045,-13.8544,52.1951,46.8293
9.5594,-8.9336,9.3293,3.9634
9.0942,0.7040,-39.0244,-44.4512
8.3579,2.1468,-66.2805,-71.6463
7.6994,10.5450,-58.7195,-64.0854
6.9079,22.7067,-93.4146,-98.7805
6.3513,34.6831,-58.6585,-64.0244
6.3783,22.2263,3.2927,-2.0122
6.8916,11.2803,53.8415,48.4756
7.4318,3.9734,49.3293,43.9634
7.8143,0.3703,39.8171,34.4512
7.9636,9.3750,9.6951,4.3293
7.8777,14.1116,-15.0610,-20.4878
7.7647,13.8702,-15.4878,-20.9146
7.6757,10.5950,-13.0488,-18.4756
7.4833,7.4241,-25.6707,-31.0976
7.1154,3.7187,-40.0610,-45.4878
6.6790,3.5515,-44.2683,-49.6951
6.1763,5.9530,-53.4756,-58.9024
5.6416,6.1205,-55.9756,-61.4024
5.1817,9.5572,-49.6341,-55.0610
4.8405,8.0000,-39.0854,-44.5122
4.5347,13.9921,-41.8902,-47.3171
4.1414,11.9555,-51.2195,-56.6463
3.7743,12.4517,-44.5732,-50.0000
3.5719,8.5314,-28.9634,-34.3902
3.3814,6.9408,-32.0732,-37.5000
3.0759,10.6129,-44.0854,-49.5122
2.7215,6.7335,-45.2439,-50.6707
2.3554,2.8814,-41.2195,-46.6463
2.0709,-0.7782,-31.4634,-36.8902
1.8742,-4.3224,-20.0000,-25.4268
1.8541,-8.8977,-0.3659,-5.7927
2.0375,-11.4665,25.3049,19.9390
2.0204,-15.9312,2.3780,-2.9878
1.6706,-13.9198,-23.1707,-28.5366
0.8519,-12.7661,-77.7439,-83.1098
-0.5032,-5.8717,-137.4390,-142.8049
-2.5257,-2.8370,-209.3902,-214.7561
-4.9380,0.3852,-243.3537,-248.7195
-7.3059,11.8851,-233.6585,-239.0244
-8.9091,23.8438,-141.2195,-146.5854
-9.1192,34.3730,-5.3049,-10.6707
-8.2494,45.2011,81.8293,76.4634
-6.5317,5.0850,182.4390,177.0732
-3.5162,-18.7074,329.7561,324.3902
0.1939,-22.2228,397.7439,392.3780
3.4209,-18.9079,320.8537,315.4878
4.9933,-12.7449,145.6098,140.2439
5.4412,-3.9357,61.9512,56.6463
5.5800,19.3088,6.5854,1.2805
5.1463,46.2767,-72.1951,-77.5610
4.9623,57.5082,-28.3537,-33.7195
5.3525,56.3239,16.7073,11.4024
5.8568,44.5216,20.4268,15.0610
6.3898,-0.9317,40.6098,35.2439
7.1589,-31.9798,98.4756,93.1098
7.6932,-27.3246,73.3537,67.9878
7.5694,-14.7971,7.1341,1.7683
7.1643,0.1536,-18.7805,-24.1463
6.4007,13.0439,-82.8659,-88.2317
5.3786,43.5400,-129.1463,-134.5122
4.5537,66.1304,-96.0976,-101.4634
4.6570,76.0171,9.2683,3.9024
5.4358,27.3631,77.1951,71.8293
6.3231,3.3505,82.3780,77.0122
7.1112,-7.4419,80.6098,75.2439
7.6719,-8.7646,64.3293,58.9634
7.7206,-1.1002,7.7439,2.3780
7.1680,-0.4622,-51.8293,-57.1951
6.2193,8.2328,-95.9756,-101.3415
5.0181,17.9448,-123.9634,-129.3293
3.9469,31.0528,-117.6829,-123.0488
3.4354,32.7558,-43.6585,-49.0244
3.7054,31.3298,24.4512,19.1463
4.3807,14.1675,62.0122,56.6463
5.1771,3.5169,77.0122,71.6463
5.9224,-8.0338,73.2317,67.8659
6.4233,-7.0189,53.4146,48.0488
6.5981,-1.2467,20.5488,15.1829
6.4911,-3.2097,-9.9390,-15.3049
6.0541,-0.1259,-38.6585,-44.0244
5.3773,6.6013,-69.5122,-74.8780
4.6367,9.2112,-73.2927,-78.6585
4.0391,16.8945,-64.1463,-69.5122
3.5718,27.8424,-57.9268,-63.2927
3.5087,29.7612,-5.6098,-10.9756
3.9974,21.3260,48.6585,43.2927
4.7271,13.0390,66.1585,60.7927
5.4931,-3.4930,78.4756,73.1098
6.2231,-9.7625,75.9146,70.5488
6.4738,-11.4660,30.1220,24.7561
6.2662,-9.4097,-12.0732,-17.5000
5.7368,-7.1945,-36.2805,-41.6463
4.9791,0.3393,-69.5732,-74.9390
4.2262,4.5827,-63.7195,-69.0854
3.7099,9.1316,-48.5976,-53.9634
3.4187,20.9452,-30.0610,-35.4268
3.4044,45.4067,-11.8902,-17.2561
3.9091,40.3003,49.5732,44.2683
4.9155,32.4629,93.9634,88.5976
5.9277,19.3822,85.0000,79.6341
6.8544,-1.5435,90.4878,85.1220
7.6091,-6.1739,79.2683,73.9024
7.9836,-6.7499,41.5854,36.2195
7.9298,-12.7285,9.7561,4.4512
7.6440,-3.9093,-12.2561,-17.6220
6.6406,4.8820,-112.9878,-118.3537
5.4324,15.5628,-114.6341,-120.0000
4.5205,28.0836,-101.4634,-106.8293
3.9289,45.6916,-67.4390,-72.8049
4.0480,51.7920,8.4146,3.1098
4.7640,36.5669,64.1463,58.7805
5.6090,7.7379,74.6951,69.3293
6.4467,-7.5698,89.4512,84.0854
7.0970,-5.7318,65.8537,60.4878
7.3290,-1.1995,23.4756,18.1098
7.2319,0.0281,-8.7195,-14.1463
7.0625,-0.7145,-8.5366,-13.9024
6.8731,6.7902,-18.2317,-23.5976
6.4225,15.9747,-55.8537,-61.2195
5.9196,29.1915,-59.6341,-65.0000
5.6915,39.8776,-31.1585,-36.5244
5.8849,37.5786,14.2683,8.9024
6.4600,16.0809,55.2439,49.8780
7.1990,-5.9089,75.9146,70.5488
7.8110,-6.3617,65.1829,59.8171
8.1656,-6.6106,42.4390,37.0732
8.3571,-6.8029,28.1098,22.7439
8.3319,-3.2443,4.9390,-0.4268
8.0762,-1.0915,-20.4268,-25.8537
7.6581,2.2018,-37.0122,-42.3780
7.1424,8.2816,-49.0854,-54.4512
6.5498,18.5807,-66.6463,-72.0122
6.1821,30.6236,-39.0244,-44.3902
6.3043,34.2460,3.7805,-1.5244
6.6844,39.1898,23.0488,17.6829
7.1796,27.4793,37.3171,31.9512
7.8873,10.7042,67.4390,62.0732
8.6047,-1.3905,65.4268,60.0610
9.0617,-5.6689,46.9512,41.5854
9.3946,-8.7121,45.8537,40.4878
9.4542,-2.9022,11.3415,5.9756
9.0848,-2.2591,-31.8902,-37.2561
8.6104,2.3187,-35.9146,-41.2805
7.9898,17.0340,-68.1707,-73.5366
7.3186,23.9082,-72.5610,-77.9268
7.1003,26.6526,-19.5122,-24.8780
7.1712,26.7788,-4.0244,-9.3902
7.4021,27.5824,15.6098,10.2439
7.8112,14.2503,35.6098,30.2439
8.3043,6.5047,44.7561,39.3902
8.6379,4.5922,27.9878,22.6220
8.8441,1.1630,20.4268,15.0610
9.0046,-1.7242,20.9146,15.5488
8.9870,-0.4524,0.0000,-5.4268
8.8030,-0.3374,-11.7683,-17.1951
8.5251,2.6902,-24.1463,-29.5122
8.1033,6.2618,-41.6463,-47.0122
7.5958,7.1863,-50.9146,-56.2805
7.0893,9.5371,-49.9390,-55.3049
6.6509,15.4303,-45.0000,-50.3659
6.3000,8.1502,-35.3049,-40.6707
6.1208,10.4897,-16.7073,-22.0732
6.1581,13.7576,4.3293,-0.9756
6.3429,8.9921,15.5488,10.2439
6.6140,9.7450,26.1585,20.8537
6.8551,8.7158,16.8902,11.5854
6.8993,7.5182,0.1220,-5.1829
6.8810,7.9224,-3.3537,-8.7195
6.8041,6.2012,-9.9390,-15.3049
6.6426,3.2845,-15.9756,-21.3415
6.4388,5.4112,-20.3659,-25.7317
6.1553,6.4057,-29.2683,-34.6341
5.8439,3.4000,-28.5976,-33.9634
5.5276,7.6101,-29.6341,-35.0000
5.2004,5.3526,-31.9512,-37.3171
4.8289,5.4101,-37.5000,-42.8659
4.4517,5.4288,-36.7073,-42.0732
4.1995,7.0958,-20.0000,-25.4268
4.1609,8.6056,0.1829,-5.1829
4.2813,7.5183,11.9512,6.5854
4.4399,6.7098,12.1341,6.7683
4.5717,2.9680,12.9268,7.5610
4.6669,5.6868,8.6585,3.2927
4.6510,5.0465,-5.0610,-10.4878
4.5523,4.6554,-10.4268,-15.8537
4.4435,5.8896,-11.3415,-16.7683
4.4095,5.0187,-2.3171,-7.7439
4.4192,7.0342,-0.3659,-5.7927
4.4239,6.5372,-2.7439,-8.1707
4.3964,7.5553,-6.0366,-11.4634
4.4095,7.6175,-0.2439,-5.6707
4.4623,6.7399,2.1341,-3.2317
4.5356,4.0103,5.5488,0.1829
4.6134,1.6041,7.0732,1.7073
4.7360,2.2743,14.0244,8.6585
4.8377,3.6738,10.8537,5.4878
4.9245,3.5823,7.0732,1.7683
4.9407,4.8674,2.6829,-2.6220
4.9304,4.3775,-1.0976,-6.4634
4.9179,8.1773,-2.9268,-8.2927
4.8586,7.8928,-9.4512,-14.8171
4.7817,4.7565,-9.3902,-14.7561
4.7122,5.4611,-6.7683,-12.1951
4.7062,7.7888,-0.3659,-5.7927
4.7091,8.4957,-4.4512,-9.8780
4.6774,7.5976,-6.4634,-11.8902
4.6698,10.0728,-2.4390,-7.8659
4.6660,8.1375,-3.9024,-9.3293
4.6745,6.1692,-1.9512,-7.3780
4.7920,6.8593,10.1829,4.8171
4.9207,8.0250,7.3780,2.0122
4.9186,5.4937,-4.0244,-9.4512
4.9544,4.8709,2.6829,-2.6829
4.9897,6.8204,-1.2195,-6.6463
5.0306,5.2311,-2.9878,-8.4146
5.1373,3.4453,10.6707,5.3049
5.2683,5.5528,6.8902,1.5244
5.3487,5.5133,3.1707,-2.1951
5.5128,5.6663,12.3171,6.9512
5.7247,5.8571,15.0610,9.6951
5.9100,6.2157,10.4268,5.0610
6.0379,4.3799,6.7073,1.3415
6.1498,2.5956,8.6585,3.2927
6.2830,3.6935,12.1951,6.8293
6.4288,4.8204,13.2317,7.8659
6.5278,6.4162,4.7561,-0.6098
6.4742,9.2601,-13.7805,-19.2073
6.3780,11.3620,-15.1220,-20.5488
6.3850,11.3383,-6.0366,-11.4634
6.4608,11.0109,-1.0366,-6.4634
6.4740,15.1480,-16.4634,-21.8902
6.4036,13.1357,-24.0244,-29.4512
6.4929,12.7241,-3.4756,-8.9024
6.7201,7.9735,8.0488,2.6829
7.0654,4.0167,24.4512,19.0854
7.3482,8.0409,14.4512,9.0854
7.5458,6.6978,4.9390,-0.4268
7.7155,5.0160,3.5366,-1.8293
7.7369,3.5002,-2.0122,-7.4390
7.7516,9.9424,-8.2317,-13.6585
7.7210,6.7795,-13.9024,-19.3293
7.8806,4.9383,12.2561,6.8902
8.2596,4.6191,33.8415,28.4756
8.7098,2.8013,42.7439,37.3780
9.0528,4.3874,30.1220,24.7561
9.1587,7.7380,5.2439,-0.1220
9.1133,14.4594,-8.5976,-14.0244
8.9269,24.5492,-32.4390,-37.8659
8.3631,20.2656,-75.6707,-81.0976
7.7534,12.3513,-67.1341,-72.5610
7.3337,4.2414,-50.7927,-56.2195
7.1176,1.5839,-22.5610,-27.9878
7.0215,6.0706,-16.9512,-22.3780
6.5633,6.3181,-65.3659,-70.7927
6.0312,5.0667,-58.7195,-64.1463
5.6882,5.7157,-47.3780,-52.8049
5.3375,7.0504,-50.5488,-55.9756
5.2112,8.2227,-24.3293,-29.7561
5.3020,7.9664,-6.7073,-12.1341
5.3955,1.5700,-8.3537,-13.7805
5.3029,3.4765,-29.2683,-34.6951
5.1459,2.7243,-19.5732,-25.0000
5.0384,5.4578,-11.4634,-16.8902
4.8541,2.6309,-23.4146,-28.8415
4.4737,0.8307,-31.7073,-37.1341
4.1670,4.9200,-16.2195,-21.6463
4.0066,7.4216,-8.0488,-13.4756
3.8739,7.7857,-9.4512,-14.8780
3.6376,9.6461,-26.0976,-31.5244
3.2367,4.3040,-41.2195,-46.6463
2.9028,1.8697,-23.2317,-28.6585
2.8118,5.7339,-0.5488,-5.9756
2.8184,5.3484,0.7927,-4.5732
2.9148,2.6783,17.2561,11.8902
